location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
1030193872,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193874,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193877,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193878,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193879,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193880,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193881,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193882,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193883,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193884,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193885,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193886,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193888,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193890,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193891,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193892,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193894,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193895,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193896,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193897,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193898,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193899,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193900,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193901,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193902,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193903,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193906,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193907,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193909,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193910,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193912,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193915,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193917,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193918,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193921,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193922,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193923,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193924,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193926,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193927,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193928,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193929,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193930,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193931,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193932,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193933,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193934,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193935,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193937,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193938,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193939,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193940,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193941,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193942,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193943,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193945,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193947,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193948,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193949,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193950,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193952,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193953,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193955,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193956,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193957,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193958,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193959,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193960,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193961,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193962,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193963,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193964,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193965,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030193966,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193967,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193968,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193970,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193971,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193972,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193973,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193975,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193977,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193978,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193979,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193980,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193981,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193982,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193984,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193985,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193986,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193987,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193990,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193991,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193993,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193994,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193995,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193996,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193997,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030193998,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030193999,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194000,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194001,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194002,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194004,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194005,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194006,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194007,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194008,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194011,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194013,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194014,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194015,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194016,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194017,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194019,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194020,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194021,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194022,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194023,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194027,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194028,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194029,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194030,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194031,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194032,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194033,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194034,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194035,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194036,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194037,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194038,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194039,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194040,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194309,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194310,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194311,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194312,CM61-BEAD-NV-PER-0768-1,1,61,100,20,1
1030194313,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194314,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194315,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194316,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194318,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194321,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194322,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194324,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194325,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194326,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194328,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194330,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194331,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194332,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194333,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194334,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194336,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194337,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194340,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194344,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194345,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194346,CM61-BEAD-NV-PER-0184-1,0,61,20,100,1
1030194347,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194348,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194349,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194354,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194355,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194356,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194357,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194359,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194360,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194361,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194363,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194364,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194365,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194367,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194369,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194370,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194371,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194372,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194373,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194375,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194376,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194377,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194378,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194380,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194383,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194384,CM61-BEAD-NV-PER-0768-1,1,61,100,20,1
1030194385,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194389,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194390,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194391,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194392,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194394,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194395,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194396,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194397,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194398,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194400,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194401,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194402,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194403,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194404,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194407,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194409,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194410,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194415,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194416,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194417,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194419,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194420,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194421,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194422,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194424,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194426,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194427,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194429,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194431,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194432,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194436,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194437,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194438,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194440,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194441,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194442,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194444,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194446,CM61-BEAD-NV-PER-0172-1,0,61,20,100,1
1030194447,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194448,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194449,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194450,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194451,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194452,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194457,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194458,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194459,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194461,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194462,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194463,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194464,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194467,CM61-BEAD-NV-CHU-0314-0,0,61,20,100,1
1030194468,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194471,CM61-BEAD-NV-PER-0172-1,0,61,20,100,1
1030194473,CM61-BEAD-NV-CHU-0314-0,0,61,20,100,1
1030194475,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194479,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194480,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194481,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194483,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194486,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194489,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194490,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194491,CM61-BEAD-NV-PER-0189-0,0,61,20,100,1
1030194492,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194493,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194495,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194497,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194499,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194503,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194505,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194506,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194508,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194510,CM61-BEAD-NV-PER-0769-1,0,61,20,100,1
1030194511,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194512,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194513,CM61-BEAD-NV-PER-0965-1,0,61,20,100,1
1030194515,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194516,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194517,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194520,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194521,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194522,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194523,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194527,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194530,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194531,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194534,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194537,CM61-BEAD-NV-PER-0769-1,0,61,20,100,1
1030194538,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194539,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194541,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194542,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194543,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194545,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194546,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194547,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194548,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194550,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194551,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194552,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194554,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194556,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194557,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194558,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194559,CM61-BEAD-NV-PER-0192-0,0,61,20,100,1
1030194560,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194561,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194565,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194566,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194568,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194570,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194571,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194574,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194575,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194576,CM61-BEAD-NV-PER-0773-1,0,61,20,100,1
1030194578,CM61-BEAD-NV-PER-0195-1,0,61,20,100,1
1030194580,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194581,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194582,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194583,CM61-BEAD-NV-PER-0771-1,0,61,20,100,1
1030194584,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194585,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194588,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194589,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194590,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194596,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194599,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194600,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194601,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194603,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194606,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194607,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194608,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194609,CM61-BEAD-NV-PER-0172-1,0,61,20,100,1
1030194610,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194613,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194616,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194618,CM61-BEAD-NV-PER-0193-1,0,61,20,100,1
1030194620,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194621,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194622,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194624,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194628,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194629,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194630,CM61-BEAD-NV-PER-0775-1,0,61,20,100,1
1030194632,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194633,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194635,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194636,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194637,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194638,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194639,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194640,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194643,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194645,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194647,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194648,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194649,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194650,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194652,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194654,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194655,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194656,CM61-BEAD-NV-CHU-0314-0,0,61,20,100,1
1030194657,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194658,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194659,CM61-BEAD-NV-PER-0172-1,0,61,20,100,1
1030194660,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194661,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194664,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194665,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194667,CM61-BEAD-NV-CHU-0314-0,0,61,20,100,1
1030194668,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194672,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194673,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194674,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194675,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194676,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194678,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194679,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194680,CM61-BEAD-NV-PER-1047-1,0,61,20,100,1
1030194681,CM61-BEAD-NV-PER-0776-1,0,50,100,100,1
1030194682,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194683,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194684,CM61-BEAD-NV-PER-0767-1,0,50,5000,5000,1
1030194686,CM61-BEAD-NV-PER-0768-1,0,61,100,20,1
1030194687,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194689,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194691,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194692,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194693,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194696,CM61-BEAD-NV-PER-0767-1,1,50,5000,5000,1
1030194697,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194698,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194699,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194700,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194701,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194702,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194703,CM61-BEAD-NV-PER-0769-1,0,61,20,100,1
1030194704,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194706,CM61-BEAD-NV-PER-0172-1,0,61,20,100,1
1030194708,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194709,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194710,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194712,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194713,CM61-BEAD-NV-CHU-0314-0,0,61,20,100,1
1030194714,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194715,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194717,CM61-BEAD-NV-PER-0173-0,0,61,100,20,1
1030194720,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
1030194721,CM61-BEAD-NV-PER-0173-0,1,61,100,20,1
